"Fold","Type","Index","GeographyCode"
1,"Train",28392,"E01032631"
1,"Train",25284,"E01029122"
1,"Train",25460,"E01029305"
1,"Train",25450,"E01029295"
1,"Train",25465,"E01029311"
1,"Train",25260,"E01029098"
1,"Train",25488,"E01029342"
1,"Train",25447,"E01029292"
1,"Train",28405,"E01032652"
1,"Train",25472,"E01029320"
1,"Train",25442,"E01029287"
1,"Train",25265,"E01029103"
1,"Train",25287,"E01029125"
1,"Train",28404,"E01032651"
1,"Train",25412,"E01029256"
1,"Train",25421,"E01029265"
1,"Train",25418,"E01029262"
1,"Train",25414,"E01029258"
1,"Train",25426,"E01029270"
1,"Train",25446,"E01029291"
1,"Train",25440,"E01029285"
1,"Train",25484,"E01029335"
1,"Train",25448,"E01029293"
1,"Train",25467,"E01029313"
1,"Train",25452,"E01029297"
1,"Train",25469,"E01029316"
1,"Train",25267,"E01029105"
1,"Train",25466,"E01029312"
1,"Train",25471,"E01029319"
1,"Train",25457,"E01029302"
1,"Train",25456,"E01029301"
1,"Train",25424,"E01029268"
1,"Train",25429,"E01029274"
1,"Train",25303,"E01029143"
1,"Train",25431,"E01029276"
1,"Train",25285,"E01029123"
1,"Train",25470,"E01029317"
1,"Train",25273,"E01029111"
1,"Train",25422,"E01029266"
1,"Train",25443,"E01029288"
1,"Train",25454,"E01029299"
1,"Train",25437,"E01029282"
1,"Train",25413,"E01029257"
1,"Train",25433,"E01029278"
1,"Train",25453,"E01029298"
1,"Train",25451,"E01029296"
1,"Train",12318,"E01014018"
1,"Train",25180,"E01029005"
1,"Train",25179,"E01029003"
1,"Train",6047,"E01007190"
1,"Train",6129,"E01007288"
1,"Train",16029,"E01018533"
1,"Train",6106,"E01007262"
1,"Train",16035,"E01018545"
1,"Train",6126,"E01007285"
1,"Train",16032,"E01018536"
1,"Train",6049,"E01007192"
1,"Train",6043,"E01007186"
1,"Train",6041,"E01007184"
1,"Train",6044,"E01007187"
1,"Train",6124,"E01007283"
1,"Train",6045,"E01007188"
1,"Train",16033,"E01018537"
1,"Train",6039,"E01007182"
1,"Train",16034,"E01018544"
1,"Train",6102,"E01007256"
1,"Train",6103,"E01007258"
1,"Train",6042,"E01007185"
1,"Train",6122,"E01007279"
1,"Train",16030,"E01018534"
1,"Train",6046,"E01007189"
1,"Train",6128,"E01007287"
1,"Train",6048,"E01007191"
1,"Train",6040,"E01007183"
1,"Train",16527,"E01019147"
1,"Train",16526,"E01019146"
1,"Train",16529,"E01019149"
1,"Train",16705,"E01019378"
1,"Train",16718,"E01019391"
1,"Train",16676,"E01019345"
1,"Train",16530,"E01019150"
1,"Train",16528,"E01019148"
1,"Train",16525,"E01019145"
1,"Train",16531,"E01019151"
1,"Train",16633,"E01019298"
1,"Train",16717,"E01019390"
1,"Train",16532,"E01019154"
1,"Train",16707,"E01019380"
1,"Train",16601,"E01019259"
1,"Train",16719,"E01019392"
1,"Train",16720,"E01019393"
1,"Train",16533,"E01019164"
1,"Train",16629,"E01019293"
1,"Train",16706,"E01019379"
1,"Train",16524,"E01019144"
1,"Train",16481,"E01019092"
1,"Train",16478,"E01019089"
1,"Train",16476,"E01019087"
1,"Train",16467,"E01019078"
1,"Train",16468,"E01019079"
1,"Train",16469,"E01019080"
1,"Train",16492,"E01019104"
1,"Train",16616,"E01019277"
1,"Train",16506,"E01019119"
1,"Train",16477,"E01019088"
1,"Train",16515,"E01019129"
1,"Train",16474,"E01019085"
1,"Train",16480,"E01019091"
1,"Train",16617,"E01019278"
1,"Train",16618,"E01019279"
1,"Train",25343,"E01029185"
1,"Train",17213,"E01019929"
1,"Train",25353,"E01029195"
1,"Train",17741,"E01020511"
1,"Train",25329,"E01029171"
1,"Train",25333,"E01029175"
1,"Train",25425,"E01029269"
1,"Train",17206,"E01019902"
1,"Train",17197,"E01019888"
1,"Train",25331,"E01029173"
1,"Train",25366,"E01029208"
1,"Train",25352,"E01029194"
1,"Train",25327,"E01029169"
1,"Train",25328,"E01029170"
1,"Train",25388,"E01029230"
1,"Train",25332,"E01029174"
1,"Train",17198,"E01019889"
1,"Train",17736,"E01020506"
1,"Train",17347,"E01020074"
1,"Train",25377,"E01029219"
1,"Train",17760,"E01020535"
1,"Train",17217,"E01019933"
1,"Train",25344,"E01029186"
1,"Train",25367,"E01029209"
1,"Train",25378,"E01029220"
1,"Train",17249,"E01019966"
1,"Train",25335,"E01029177"
1,"Train",25341,"E01029183"
1,"Train",17196,"E01019887"
1,"Train",25430,"E01029275"
1,"Train",25334,"E01029176"
1,"Train",17250,"E01019967"
1,"Train",25347,"E01029189"
1,"Train",25355,"E01029197"
1,"Train",25312,"E01029153"
1,"Train",25351,"E01029193"
1,"Train",25330,"E01029172"
1,"Train",25276,"E01029114"
1,"Train",13032,"E01014812"
1,"Train",28418,"E01032671"
1,"Train",28416,"E01032669"
1,"Train",12990,"E01014745"
1,"Train",25251,"E01029086"
1,"Train",12991,"E01014746"
1,"Train",25308,"E01029149"
1,"Train",25306,"E01029147"
1,"Train",25296,"E01029134"
1,"Train",12988,"E01014742"
1,"Train",25298,"E01029136"
1,"Train",25291,"E01029129"
1,"Train",25486,"E01029337"
1,"Train",25278,"E01029116"
1,"Train",13006,"E01014770"
1,"Train",25295,"E01029133"
1,"Train",25250,"E01029085"
1,"Train",25293,"E01029131"
1,"Train",28415,"E01032666"
1,"Train",28424,"E01032679"
1,"Train",13007,"E01014771"
1,"Train",13037,"E01014840"
1,"Train",13036,"E01014839"
1,"Train",25277,"E01029115"
1,"Train",13030,"E01014805"
1,"Train",13035,"E01014832"
1,"Train",13031,"E01014809"
1,"Train",28419,"E01032672"
1,"Train",25252,"E01029089"
1,"Train",25311,"E01029152"
1,"Train",25282,"E01029120"
1,"Train",12987,"E01014741"
1,"Train",13050,"E01014860"
1,"Train",25305,"E01029145"
1,"Train",25280,"E01029118"
1,"Train",12989,"E01014744"
1,"Train",13033,"E01014813"
1,"Train",13034,"E01014829"
1,"Train",25275,"E01029113"
1,"Train",25294,"E01029132"
1,"Train",25279,"E01029117"
1,"Train",25281,"E01029119"
1,"Train",13008,"E01014772"
1,"Train",13009,"E01014773"
1,"Train",13048,"E01014858"
1,"Train",25283,"E01029121"
1,"Train",13002,"E01014764"
1,"Train",28417,"E01032670"
1,"Train",12333,"E01014033"
1,"Train",12319,"E01014019"
1,"Train",12308,"E01014008"
1,"Train",12356,"E01014056"
1,"Train",12334,"E01014034"
1,"Train",12320,"E01014020"
1,"Train",12309,"E01014009"
1,"Train",12352,"E01014052"
1,"Train",12300,"E01013999"
1,"Train",12317,"E01014017"
1,"Train",12355,"E01014055"
1,"Train",12400,"E01014100"
1,"Train",25129,"E01028950"
1,"Train",25155,"E01028977"
1,"Train",25133,"E01028954"
1,"Train",25138,"E01028960"
1,"Train",25153,"E01028975"
1,"Train",25174,"E01028998"
1,"Train",28984,"E01033530"
1,"Train",25156,"E01028978"
1,"Train",25134,"E01028955"
1,"Train",25168,"E01028992"
1,"Train",21956,"E01025474"
1,"Train",5601,"E01006661"
1,"Train",5832,"E01006923"
1,"Train",5559,"E01006610"
1,"Train",6139,"E01007300"
1,"Train",5939,"E01007045"
1,"Train",5524,"E01006571"
1,"Train",5638,"E01006703"
1,"Train",5421,"E01006449"
1,"Train",5558,"E01006608"
1,"Train",6072,"E01007223"
1,"Train",21955,"E01025473"
1,"Train",5487,"E01006526"
1,"Train",5946,"E01007052"
1,"Train",29129,"E01033763"
1,"Train",29127,"E01033760"
1,"Train",21982,"E01025500"
1,"Train",6120,"E01007277"
1,"Train",5605,"E01006665"
1,"Train",5990,"E01007106"
1,"Train",5869,"E01006960"
1,"Train",6105,"E01007261"
1,"Train",5507,"E01006546"
1,"Train",6024,"E01007157"
1,"Train",5693,"E01006774"
1,"Train",5903,"E01007006"
1,"Train",5429,"E01006458"
1,"Train",6089,"E01007243"
1,"Train",5539,"E01006586"
1,"Train",5501,"E01006540"
1,"Train",5883,"E01006977"
1,"Train",6076,"E01007227"
1,"Train",5582,"E01006638"
1,"Train",5934,"E01007040"
1,"Train",5831,"E01006922"
1,"Train",5871,"E01006962"
1,"Train",5907,"E01007010"
1,"Train",6010,"E01007128"
1,"Train",5568,"E01006619"
1,"Train",5390,"E01006417"
1,"Train",21959,"E01025477"
1,"Train",5651,"E01006724"
1,"Train",5842,"E01006933"
1,"Train",5436,"E01006467"
1,"Train",5516,"E01006562"
1,"Train",5595,"E01006654"
1,"Train",5833,"E01006924"
1,"Train",6152,"E01007314"
1,"Train",6154,"E01007316"
1,"Train",5654,"E01006727"
1,"Train",5476,"E01006510"
1,"Train",6117,"E01007274"
1,"Train",6052,"E01007203"
1,"Train",5571,"E01006623"
1,"Train",5457,"E01006490"
1,"Train",5932,"E01007038"
1,"Train",5945,"E01007051"
1,"Train",5567,"E01006618"
1,"Train",6084,"E01007237"
1,"Train",5629,"E01006690"
1,"Train",6055,"E01007206"
1,"Train",5650,"E01006723"
1,"Train",5933,"E01007039"
1,"Train",5608,"E01006668"
1,"Train",6116,"E01007273"
1,"Train",5508,"E01006548"
1,"Train",6096,"E01007250"
1,"Train",5647,"E01006719"
1,"Train",5520,"E01006567"
1,"Train",5419,"E01006447"
1,"Train",5862,"E01006953"
1,"Train",5590,"E01006646"
1,"Train",5644,"E01006711"
1,"Train",6071,"E01007222"
1,"Train",5538,"E01006585"
1,"Train",5870,"E01006961"
1,"Train",6000,"E01007116"
1,"Train",6066,"E01007217"
1,"Train",5610,"E01006670"
1,"Train",5966,"E01007073"
1,"Train",6145,"E01007306"
1,"Train",5983,"E01007098"
1,"Train",5920,"E01007026"
1,"Train",6101,"E01007255"
1,"Train",6009,"E01007127"
1,"Train",6007,"E01007123"
1,"Train",21983,"E01025501"
1,"Train",5866,"E01006957"
1,"Train",6115,"E01007272"
1,"Train",5850,"E01006941"
1,"Train",6068,"E01007219"
1,"Train",6130,"E01007289"
1,"Train",5653,"E01006726"
1,"Train",5526,"E01006573"
1,"Train",5426,"E01006455"
1,"Train",6107,"E01007264"
1,"Train",5645,"E01006716"
1,"Train",5891,"E01006988"
1,"Train",21998,"E01025516"
1,"Train",5591,"E01006647"
1,"Train",5637,"E01006702"
1,"Train",6013,"E01007138"
1,"Train",5901,"E01007004"
1,"Train",5982,"E01007097"
1,"Train",6064,"E01007215"
1,"Train",5603,"E01006663"
1,"Train",5881,"E01006974"
1,"Train",5678,"E01006759"
1,"Train",5557,"E01006607"
1,"Train",6038,"E01007181"
1,"Train",5885,"E01006979"
1,"Train",6104,"E01007259"
1,"Train",6125,"E01007284"
1,"Train",5943,"E01007049"
1,"Train",5658,"E01006732"
1,"Train",5960,"E01007067"
1,"Train",5830,"E01006921"
1,"Train",6079,"E01007231"
1,"Train",5977,"E01007089"
1,"Train",6061,"E01007212"
1,"Train",5997,"E01007113"
1,"Train",5531,"E01006578"
1,"Train",6151,"E01007313"
1,"Train",5970,"E01007080"
1,"Train",28281,"E01032506"
1,"Train",5948,"E01007054"
1,"Train",6148,"E01007309"
1,"Train",5633,"E01006697"
1,"Train",5940,"E01007046"
1,"Train",5702,"E01006786"
1,"Train",5420,"E01006448"
1,"Train",6108,"E01007265"
1,"Train",5388,"E01006415"
1,"Train",5519,"E01006565"
1,"Train",5905,"E01007008"
1,"Train",29122,"E01033748"
1,"Train",6111,"E01007268"
1,"Train",5631,"E01006693"
1,"Train",5391,"E01006418"
1,"Train",5984,"E01007099"
1,"Train",6109,"E01007266"
1,"Train",28795,"E01033228"
1,"Train",5868,"E01006959"
1,"Train",5975,"E01007087"
1,"Train",5865,"E01006956"
1,"Train",5618,"E01006679"
1,"Train",6077,"E01007228"
1,"Train",5652,"E01006725"
1,"Train",5437,"E01006470"
1,"Train",5686,"E01006767"
1,"Train",5563,"E01006614"
1,"Train",5648,"E01006721"
1,"Train",6087,"E01007241"
1,"Train",5540,"E01006587"
1,"Train",5481,"E01006520"
1,"Train",5919,"E01007025"
1,"Train",5884,"E01006978"
1,"Train",5532,"E01006579"
1,"Train",5517,"E01006563"
1,"Train",5908,"E01007011"
1,"Train",5562,"E01006613"
1,"Train",5681,"E01006762"
1,"Train",6023,"E01007156"
1,"Train",5906,"E01007009"
1,"Train",5701,"E01006785"
1,"Train",5684,"E01006765"
1,"Train",5916,"E01007022"
1,"Train",5971,"E01007082"
1,"Train",6065,"E01007216"
1,"Train",5537,"E01006584"
1,"Train",6136,"E01007296"
1,"Train",5573,"E01006625"
1,"Train",5941,"E01007047"
1,"Train",5969,"E01007076"
1,"Train",5408,"E01006435"
1,"Train",6094,"E01007248"
1,"Train",6110,"E01007267"
1,"Train",5851,"E01006942"
1,"Train",6014,"E01007139"
1,"Train",21954,"E01025472"
1,"Train",6059,"E01007210"
1,"Train",6097,"E01007251"
1,"Train",5986,"E01007101"
1,"Train",5867,"E01006958"
1,"Train",6030,"E01007163"
1,"Train",6086,"E01007240"
1,"Train",5458,"E01006491"
1,"Train",5602,"E01006662"
1,"Train",6026,"E01007159"
1,"Train",5704,"E01006788"
1,"Train",5581,"E01006637"
1,"Train",5528,"E01006575"
1,"Train",5574,"E01006626"
1,"Train",5580,"E01006633"
1,"Train",5985,"E01007100"
1,"Train",5456,"E01006489"
1,"Train",6081,"E01007234"
1,"Train",6083,"E01007236"
1,"Train",5570,"E01006622"
1,"Train",5604,"E01006664"
1,"Train",6132,"E01007291"
1,"Train",5583,"E01006639"
1,"Train",5917,"E01007023"
1,"Train",5416,"E01006444"
1,"Train",21972,"E01025490"
1,"Train",5872,"E01006964"
1,"Train",29124,"E01033751"
1,"Train",28285,"E01032510"
1,"Train",5585,"E01006641"
1,"Train",5890,"E01006987"
1,"Train",5599,"E01006659"
1,"Train",6029,"E01007162"
1,"Train",6036,"E01007178"
1,"Train",6054,"E01007205"
1,"Train",5846,"E01006937"
1,"Train",6131,"E01007290"
1,"Train",5504,"E01006543"
1,"Train",5695,"E01006776"
1,"Train",5947,"E01007053"
1,"Train",21960,"E01025478"
1,"Train",6050,"E01007195"
1,"Train",5989,"E01007105"
1,"Train",5615,"E01006676"
1,"Train",5578,"E01006630"
1,"Train",5671,"E01006751"
1,"Train",5847,"E01006938"
1,"Train",5544,"E01006591"
1,"Train",5596,"E01006655"
1,"Train",5703,"E01006787"
1,"Train",5863,"E01006954"
1,"Train",5921,"E01007027"
1,"Train",6135,"E01007295"
1,"Train",5655,"E01006729"
1,"Train",6153,"E01007315"
1,"Train",5965,"E01007072"
1,"Train",5584,"E01006640"
1,"Train",5506,"E01006545"
1,"Train",6146,"E01007307"
1,"Train",5565,"E01006616"
1,"Train",5874,"E01006966"
1,"Train",6095,"E01007249"
1,"Train",5936,"E01007042"
1,"Train",29130,"E01033765"
1,"Train",5572,"E01006624"
1,"Train",5606,"E01006666"
1,"Train",6078,"E01007230"
1,"Train",5407,"E01006434"
1,"Train",5904,"E01007007"
1,"Train",6127,"E01007286"
1,"Train",5888,"E01006983"
1,"Train",28282,"E01032507"
1,"Train",5473,"E01006507"
1,"Train",6037,"E01007179"
1,"Train",6090,"E01007244"
1,"Train",6100,"E01007254"
1,"Train",5389,"E01006416"
1,"Train",5993,"E01007109"
1,"Train",29121,"E01033747"
1,"Train",5512,"E01006552"
1,"Train",5587,"E01006643"
1,"Train",5586,"E01006642"
1,"Train",5552,"E01006599"
1,"Train",5617,"E01006678"
1,"Train",5474,"E01006508"
1,"Train",5553,"E01006603"
1,"Train",5502,"E01006541"
1,"Train",5588,"E01006644"
1,"Train",5611,"E01006671"
1,"Train",5889,"E01006985"
1,"Train",5593,"E01006652"
1,"Train",5576,"E01006628"
1,"Train",5848,"E01006939"
1,"Train",5968,"E01007075"
1,"Train",5937,"E01007043"
1,"Train",5609,"E01006669"
1,"Train",6118,"E01007275"
1,"Train",5958,"E01007065"
1,"Train",5594,"E01006653"
1,"Train",5991,"E01007107"
1,"Train",5454,"E01006487"
1,"Train",22001,"E01025519"
1,"Train",5411,"E01006438"
1,"Train",6060,"E01007211"
1,"Train",6113,"E01007270"
1,"Train",6082,"E01007235"
1,"Train",5483,"E01006522"
1,"Train",29125,"E01033756"
1,"Train",6056,"E01007207"
1,"Train",5452,"E01006485"
1,"Train",5670,"E01006748"
1,"Train",6099,"E01007253"
1,"Train",5523,"E01006570"
1,"Train",29128,"E01033761"
1,"Train",5685,"E01006766"
1,"Train",6006,"E01007122"
1,"Train",5835,"E01006926"
1,"Train",6053,"E01007204"
1,"Train",5509,"E01006549"
1,"Train",28284,"E01032509"
1,"Train",5696,"E01006778"
1,"Train",6031,"E01007173"
1,"Train",6074,"E01007225"
1,"Train",6062,"E01007213"
1,"Train",6012,"E01007133"
1,"Train",6134,"E01007293"
1,"Train",6058,"E01007209"
1,"Train",5910,"E01007014"
1,"Train",5425,"E01006454"
1,"Train",5477,"E01006512"
1,"Train",28713,"E01033095"
1,"Train",5639,"E01006705"
1,"Train",6088,"E01007242"
1,"Train",5646,"E01006718"
1,"Train",6075,"E01007226"
1,"Train",6025,"E01007158"
1,"Train",6063,"E01007214"
1,"Train",5978,"E01007090"
1,"Train",5987,"E01007102"
1,"Train",5522,"E01006569"
1,"Train",6057,"E01007208"
1,"Train",5439,"E01006472"
1,"Train",5561,"E01006612"
1,"Train",6070,"E01007221"
1,"Train",5555,"E01006605"
1,"Train",6143,"E01007304"
1,"Train",5453,"E01006486"
1,"Train",5988,"E01007104"
1,"Train",5423,"E01006452"
1,"Train",5972,"E01007083"
1,"Train",5478,"E01006514"
1,"Train",21958,"E01025476"
1,"Train",29123,"E01033750"
1,"Train",5556,"E01006606"
1,"Train",5554,"E01006604"
1,"Train",5660,"E01006736"
1,"Train",6003,"E01007119"
1,"Train",6022,"E01007155"
1,"Train",5938,"E01007044"
1,"Train",5414,"E01006442"
1,"Train",6069,"E01007220"
1,"Train",5873,"E01006965"
1,"Train",5959,"E01007066"
1,"Train",5428,"E01006457"
1,"Train",6142,"E01007303"
1,"Train",6011,"E01007130"
1,"Train",5861,"E01006952"
1,"Train",6140,"E01007301"
1,"Train",5909,"E01007012"
1,"Train",5845,"E01006936"
1,"Train",5560,"E01006611"
1,"Train",5669,"E01006747"
1,"Train",5479,"E01006518"
1,"Train",6149,"E01007310"
1,"Train",5979,"E01007091"
1,"Train",6008,"E01007124"
1,"Train",5911,"E01007016"
1,"Train",5656,"E01006730"
1,"Train",5875,"E01006967"
1,"Train",5918,"E01007024"
1,"Train",5386,"E01006413"
1,"Train",5961,"E01007068"
1,"Train",5699,"E01006782"
1,"Train",5525,"E01006572"
1,"Train",5515,"E01006560"
1,"Train",5564,"E01006615"
1,"Train",5579,"E01006632"
1,"Train",5931,"E01007037"
1,"Train",5914,"E01007020"
1,"Train",5682,"E01006763"
1,"Train",5529,"E01006576"
1,"Train",5541,"E01006588"
1,"Train",5422,"E01006450"
1,"Train",6073,"E01007224"
1,"Train",6141,"E01007302"
1,"Train",6033,"E01007175"
1,"Train",6085,"E01007239"
1,"Train",28286,"E01032511"
1,"Train",5962,"E01007069"
1,"Train",29126,"E01033758"
1,"Train",5461,"E01006494"
1,"Train",5700,"E01006783"
1,"Train",6032,"E01007174"
1,"Train",5612,"E01006672"
1,"Train",5963,"E01007070"
1,"Train",5902,"E01007005"
1,"Train",5964,"E01007071"
1,"Train",5514,"E01006556"
1,"Train",5887,"E01006982"
1,"Train",5912,"E01007017"
1,"Train",6018,"E01007144"
1,"Train",5607,"E01006667"
1,"Train",28283,"E01032508"
1,"Train",5632,"E01006696"
1,"Train",5513,"E01006554"
1,"Train",6112,"E01007269"
1,"Train",21984,"E01025502"
1,"Train",6080,"E01007233"
1,"Train",5417,"E01006445"
1,"Train",6091,"E01007245"
1,"Train",5679,"E01006760"
1,"Train",5836,"E01006927"
1,"Train",6067,"E01007218"
1,"Train",6123,"E01007280"
1,"Train",6147,"E01007308"
1,"Train",6150,"E01007312"
1,"Train",6005,"E01007121"
1,"Train",5455,"E01006488"
1,"Train",5705,"E01006790"
1,"Train",6144,"E01007305"
1,"Train",5427,"E01006456"
1,"Train",5697,"E01006779"
1,"Train",6027,"E01007160"
1,"Train",5521,"E01006568"
1,"Train",5462,"E01006495"
1,"Train",6051,"E01007199"
1,"Train",5475,"E01006509"
1,"Train",5829,"E01006920"
1,"Train",5409,"E01006436"
1,"Train",5566,"E01006617"
1,"Train",5680,"E01006761"
1,"Train",5864,"E01006955"
1,"Train",6098,"E01007252"
1,"Train",5687,"E01006768"
1,"Train",5852,"E01006943"
1,"Train",5459,"E01006492"
1,"Train",5880,"E01006973"
1,"Train",5598,"E01006657"
1,"Train",5668,"E01006746"
1,"Train",5510,"E01006550"
1,"Train",5575,"E01006627"
1,"Train",5834,"E01006925"
1,"Train",5849,"E01006940"
1,"Train",6138,"E01007298"
1,"Train",5616,"E01006677"
1,"Train",5659,"E01006735"
1,"Train",5600,"E01006660"
1,"Train",5683,"E01006764"
1,"Train",5942,"E01007048"
1,"Train",21970,"E01025488"
1,"Train",5530,"E01006577"
1,"Train",5551,"E01006598"
1,"Train",5992,"E01007108"
1,"Train",5840,"E01006931"
1,"Train",5518,"E01006564"
1,"Train",5630,"E01006692"
1,"Train",5589,"E01006645"
1,"Train",5635,"E01006700"
1,"Train",5460,"E01006493"
1,"Train",5935,"E01007041"
1,"Train",6093,"E01007247"
1,"Train",5511,"E01006551"
1,"Train",5385,"E01006412"
1,"Train",6133,"E01007292"
1,"Train",5915,"E01007021"
1,"Train",5967,"E01007074"
1,"Train",5614,"E01006675"
1,"Train",5592,"E01006648"
1,"Train",5649,"E01006722"
1,"Train",6121,"E01007278"
1,"Train",6137,"E01007297"
1,"Train",5387,"E01006414"
1,"Train",5636,"E01006701"
1,"Train",5980,"E01007092"
1,"Train",5505,"E01006544"
1,"Train",6092,"E01007246"
1,"Train",6028,"E01007161"
1,"Train",6114,"E01007271"
1,"Train",6034,"E01007176"
1,"Train",5503,"E01006542"
1,"Train",5410,"E01006437"
1,"Train",5569,"E01006621"
1,"Train",21957,"E01025475"
1,"Train",5976,"E01007088"
1,"Train",5698,"E01006780"
1,"Train",5913,"E01007019"
1,"Train",5944,"E01007050"
1,"Train",5998,"E01007114"
1,"Train",5973,"E01007084"
1,"Train",5634,"E01006699"
1,"Train",5882,"E01006976"
1,"Train",5981,"E01007095"
1,"Train",6004,"E01007120"
1,"Train",5527,"E01006574"
1,"Train",5995,"E01007111"
1,"Train",5974,"E01007085"
1,"Train",6119,"E01007276"
1,"Train",5994,"E01007110"
1,"Train",5886,"E01006981"
1,"Train",6035,"E01007177"
1,"Train",5424,"E01006453"
1,"Train",5613,"E01006673"
1,"Train",5597,"E01006656"
1,"Train",5657,"E01006731"
1,"Train",5706,"E01006791"
1,"Train",11132,"E01012698"
1,"Train",11131,"E01012697"
1,"Train",11145,"E01012711"
1,"Train",11111,"E01012676"
1,"Train",11109,"E01012674"
1,"Train",11099,"E01012664"
1,"Train",11148,"E01012714"
1,"Train",11127,"E01012693"
1,"Train",11171,"E01012740"
1,"Train",11172,"E01012741"
1,"Train",11126,"E01012692"
1,"Train",11179,"E01012749"
1,"Train",22079,"E01025598"
1,"Train",22046,"E01025564"
1,"Train",11166,"E01012732"
1,"Train",11135,"E01012701"
1,"Train",11123,"E01012689"
1,"Train",11144,"E01012710"
1,"Train",22027,"E01025545"
1,"Train",11143,"E01012709"
1,"Train",11178,"E01012748"
1,"Train",11116,"E01012681"
1,"Train",11140,"E01012706"
1,"Train",22071,"E01025590"
1,"Train",11098,"E01012663"
1,"Train",22039,"E01025557"
1,"Train",11110,"E01012675"
1,"Train",22085,"E01025604"
1,"Train",22060,"E01025578"
1,"Train",22061,"E01025579"
1,"Train",11167,"E01012735"
1,"Train",11156,"E01012722"
1,"Train",11112,"E01012677"
1,"Train",11114,"E01012679"
1,"Train",11125,"E01012691"
1,"Train",11129,"E01012695"
1,"Train",11138,"E01012704"
1,"Train",22034,"E01025552"
1,"Train",22074,"E01025593"
